,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
274,Mike Matheson,29.0,D,49.0,7.0,27.0,34.0,-17.0,42.0,2.0,5.0,0.0,0.0,13.0,14.0,0.0,127.0,5.5,1240.0,25:18,2.6,1.2,3.8,102.0,27.0,0.0,0.0,,6-2,193.0,L/-,8.0,MTL,,,
275,Juraj Slafkovsky,19.0,LW,49.0,7.0,13.0,20.0,-16.0,25.0,4.0,3.0,0.0,1.0,10.0,3.0,0.0,71.0,9.9,824.0,16:49,0.4,0.4,0.8,42.0,73.0,6.0,10.0,37.5,6-3,238.0,L/-,1.0,MTL,"RW, LW",1.1,950000.0
276,Josh Anderson,29.0,RW,45.0,7.0,6.0,13.0,-13.0,51.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,97.0,7.2,742.0,16:30,-0.1,0.4,0.3,22.0,88.0,8.0,5.0,61.5,6-3,218.0,R/-,9.0,MTL,"RW, LW",6.6,5500000.0
277,Jake Evans,27.0,C,49.0,2.0,11.0,13.0,-1.0,12.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,43.0,4.7,772.0,15:45,-0.6,0.9,0.2,38.0,46.0,314.0,293.0,51.7,6-0,186.0,R/-,4.0,MTL,C,2.0,1700000.0
278,Kaiden Guhle,22.0,D,45.0,4.0,8.0,12.0,-7.0,37.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,64.0,6.3,939.0,20:52,0.4,1.3,1.8,129.0,64.0,0.0,0.0,,6-2,205.0,L/-,1.0,MTL,LD,1.0,863333.0
279,David Savard,33.0,D,27.0,4.0,7.0,11.0,-10.0,12.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,29.0,13.8,556.0,20:36,0.8,0.4,1.2,85.0,27.0,0.0,0.0,,6-1,235.0,R/-,12.0,MTL,RD,4.2,3500000.0
280,Joel Armia,30.0,RW,33.0,8.0,1.0,9.0,1.0,18.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,62.0,12.9,483.0,14:39,0.4,0.6,1.0,18.0,17.0,3.0,7.0,30.0,6-3,216.0,R/-,9.0,MTL,"RW, LW",4.1,3400000.0
281,Michael Pezzetta,25.0,C,38.0,2.0,7.0,9.0,2.0,37.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,32.0,6.3,286.0,7:31,0.3,0.4,0.7,16.0,126.0,5.0,4.0,55.6,6-1,210.0,L/-,2.0,MTL,"LW, RW",1.0,812500.0
282,Johnathan Kovacevic,26.0,D,41.0,6.0,2.0,8.0,7.0,18.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,18.2,695.0,16:57,0.5,1.9,2.4,54.0,35.0,0.0,0.0,,6-4,208.0,R/-,2.0,MTL,RD,0.9,766667.0
283,Tanner Pearson,31.0,LW,30.0,4.0,4.0,8.0,-6.0,13.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,48.0,8.3,402.0,13:24,0.1,0.2,0.3,23.0,29.0,2.0,10.0,16.7,6-1,201.0,L/-,10.0,MTL,LW,3.9,3250000.0
284,Jesse Ylonen,24.0,RW,39.0,3.0,4.0,7.0,1.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,8.8,403.0,10:20,-0.1,0.5,0.4,25.0,21.0,5.0,2.0,71.4,6-0,167.0,R/-,3.0,MTL,"RW, LW",0.9,775000.0
285,Jordan Harris,23.0,D,30.0,1.0,5.0,6.0,-4.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,4.5,527.0,17:33,0.0,0.8,0.8,47.0,10.0,0.0,0.0,,5-11,189.0,L/-,2.0,MTL,LD/RD,1.7,1400000.0
286,Rafael Harvey-Pinard,25.0,LW,22.0,1.0,5.0,6.0,-1.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,18.0,5.6,299.0,13:34,-0.1,0.3,0.2,26.0,18.0,2.0,8.0,20.0,5-9,181.0,L/-,2.0,MTL,"LW, RW",1.3,1100000.0
287,Jayden Struble,22.0,D,31.0,2.0,2.0,4.0,-1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,7.7,487.0,15:42,0.0,0.9,0.9,31.0,50.0,0.0,0.0,,6-0,202.0,L/-,0.0,MTL,LD,1.0,867500.0
288,Arber Xhekaj,23.0,D,19.0,1.0,2.0,3.0,2.0,53.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,6.3,279.0,14:40,0.1,0.7,0.8,15.0,45.0,0.0,0.0,,6-4,238.0,L/-,1.0,MTL,LD/RD,1.0,828333.0
289,Sam Montembeault,27.0,G,23.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1373.0,59:41,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-3,214.0,-/L,4.0,MTL,,,
290,Cayden Primeau,24.0,G,11.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,625.0,56:52,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-3,198.0,-/L,4.0,MTL,G,1.1,890000.0
291,Jake Allen,33.0,G,17.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,981.0,57:41,0.0,0.0,3.1,0.0,0.0,0.0,0.0,,6-2,195.0,-/L,10.0,MTL,G,4.6,3850000.0
292,Casey Mittelstadt,25.0,C,49.0,12.0,30.0,42.0,9.0,20.0,11.0,1.0,0.0,1.0,25.0,5.0,0.0,79.0,15.2,907.0,18:30,2.8,1.3,4.2,21.0,7.0,343.0,377.0,47.6,6-1,195.0,L/-,6.0,BUF,"LW, C",3.0,2500000.0
293,Rasmus Dahlin,23.0,D,48.0,13.0,25.0,38.0,-12.0,30.0,9.0,4.0,0.0,1.0,16.0,9.0,0.0,140.0,9.3,1201.0,25:02,3.5,1.5,5.1,91.0,90.0,0.0,0.0,,6-3,202.0,L/-,5.0,BUF,LD/RD,7.2,6000000.0
294,Alex Tuch,27.0,RW,42.0,14.0,20.0,34.0,-1.0,32.0,12.0,2.0,0.0,5.0,14.0,6.0,0.0,107.0,13.1,800.0,19:03,2.5,0.8,3.4,45.0,32.0,16.0,12.0,57.1,6-4,219.0,R/-,7.0,BUF,"RW, LW",5.7,4750000.0
295,Jeff Skinner,31.0,LW,41.0,17.0,16.0,33.0,-1.0,24.0,11.0,6.0,0.0,2.0,15.0,1.0,0.0,142.0,12.0,714.0,17:25,3.0,0.8,3.7,8.0,9.0,31.0,41.0,43.1,5-11,197.0,L/-,13.0,BUF,"LW, RW",10.8,9000000.0
296,Dylan Cozens,22.0,C,46.0,10.0,19.0,29.0,-3.0,31.0,9.0,1.0,0.0,1.0,15.0,4.0,0.0,116.0,8.6,759.0,16:30,1.8,0.7,2.5,18.0,40.0,300.0,318.0,48.5,6-3,195.0,R/-,3.0,BUF,"C, LW",8.5,7100000.0
297,Tage Thompson,26.0,C,39.0,14.0,14.0,28.0,-10.0,20.0,9.0,3.0,2.0,2.0,9.0,5.0,0.0,129.0,10.9,714.0,18:19,2.2,0.4,2.6,13.0,39.0,207.0,237.0,46.6,6-6,220.0,R/-,6.0,BUF,C,8.6,7142857.0
298,Owen Power,21.0,D,49.0,2.0,16.0,18.0,5.0,10.0,2.0,0.0,0.0,1.0,14.0,2.0,0.0,68.0,2.9,1096.0,22:22,0.6,2.6,3.2,70.0,21.0,0.0,0.0,,6-6,218.0,L/-,2.0,BUF,LD/RD,1.1,916667.0
299,Kyle Okposo,35.0,RW,46.0,9.0,7.0,16.0,1.0,30.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,73.0,12.3,639.0,13:53,0.7,0.7,1.4,30.0,36.0,107.0,122.0,46.7,6-0,218.0,R/-,16.0,BUF,RW,3.0,2500000.0
300,Jordan Greenway,26.0,LW,37.0,6.0,8.0,14.0,3.0,29.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,50.0,12.0,610.0,16:30,0.3,0.8,1.1,37.0,57.0,12.0,25.0,32.4,6-6,231.0,L/-,6.0,BUF,"LW, RW",3.6,3000000.0
301,Zach Benson,18.0,LW,38.0,4.0,10.0,14.0,-4.0,20.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,58.0,6.9,570.0,15:00,0.2,0.5,0.7,15.0,10.0,3.0,3.0,50.0,5-9,163.0,L/-,0.0,BUF,LW,1.1,950000.0
302,Jack Quinn,22.0,RW,17.0,5.0,7.0,12.0,1.0,6.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,37.0,13.5,272.0,15:58,0.9,0.3,1.3,7.0,12.0,3.0,5.0,37.5,6-1,185.0,R/-,2.0,BUF,"RW, LW",1.0,863333.0
303,Victor Olofsson,28.0,RW,33.0,4.0,8.0,12.0,3.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,46.0,8.7,393.0,11:55,0.5,0.5,1.0,8.0,10.0,0.0,2.0,0.0,5-11,181.0,L/-,5.0,BUF,"RW, LW",5.7,4750000.0
304,Connor Clifton,28.0,D,46.0,0.0,11.0,11.0,6.0,48.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,44.0,0.0,756.0,16:26,0.1,2.0,2.1,62.0,100.0,0.0,0.0,,5-11,190.0,R/-,5.0,BUF,RD,4.0,3333333.0
305,Peyton Krebs,23.0,C,47.0,3.0,6.0,9.0,4.0,48.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,48.0,6.3,593.0,12:37,-0.5,0.8,0.3,20.0,43.0,153.0,186.0,45.1,6-0,187.0,L/-,3.0,BUF,"C, LW",1.0,863333.0
306,Henri Jokiharju,24.0,D,41.0,2.0,7.0,9.0,6.0,12.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,49.0,4.1,715.0,17:27,0.2,1.9,2.1,54.0,43.0,0.0,0.0,,6-0,200.0,R/-,5.0,BUF,RD,3.0,2500000.0
307,Mattias Samuelsson,23.0,D,41.0,1.0,6.0,7.0,4.0,26.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,44.0,2.3,841.0,20:30,-0.3,2.0,1.7,86.0,83.0,0.0,0.0,,6-4,231.0,L/-,3.0,BUF,LD,5.1,4285714.0
308,Eric Robinson,28.0,LW,16.0,1.0,5.0,6.0,1.0,17.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,3.8,179.0,11:10,0.2,0.2,0.4,6.0,18.0,2.0,1.0,66.7,6-2,205.0,L/-,6.0,BUF,LW,1.9,1600000.0
309,Ryan Johnson,22.0,D,30.0,0.0,6.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,0.0,437.0,14:33,0.0,1.2,1.2,32.0,4.0,0.0,0.0,,6-1,195.0,L/-,0.0,BUF,LD,1.1,925000.0
310,Zemgus Girgensons,30.0,C,31.0,4.0,0.0,4.0,-2.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,10.5,370.0,11:56,-0.2,0.3,0.1,18.0,54.0,30.0,25.0,54.5,6-2,200.0,L/-,9.0,BUF,"LW, C",3.0,2500000.0
311,Jacob Bryson,26.0,D,5.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,10:40,-0.1,-0.2,-0.3,9.0,2.0,0.0,0.0,,5-9,174.0,L/-,3.0,BUF,LD/RD,2.2,1850000.0
312,Eric Comrie,28.0,G,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,344.0,49:09,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,6-1,183.0,-/L,7.0,BUF,G,2.2,1800000.0
313,Jiri Kulich,19.0,C,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,14:53,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,6-1,186.0,L/-,0.0,BUF,,,
314,Ukko-Pekka Luukkonen,24.0,G,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1450.0,55:47,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-5,215.0,-/L,3.0,BUF,G,1.0,837500.0
315,Tim Stutzle,22.0,LW,47.0,11.0,36.0,47.0,-4.0,16.0,11.0,0.0,0.0,2.0,27.0,9.0,0.0,130.0,8.5,1001.0,21:18,2.9,0.7,3.6,24.0,45.0,166.0,203.0,45.0,6-0,193.0,L/-,3.0,OTT,C,10.0,8350000.0
316,Claude Giroux,36.0,C,47.0,15.0,27.0,42.0,0.0,20.0,13.0,2.0,0.0,1.0,18.0,8.0,1.0,117.0,12.8,943.0,20:04,3.0,0.8,3.8,17.0,20.0,378.0,279.0,57.5,5-11,190.0,R/-,16.0,OTT,"RW, C",7.8,6500000.0
317,Brady Tkachuk,24.0,LW,47.0,22.0,19.0,41.0,-2.0,102.0,17.0,5.0,0.0,0.0,16.0,3.0,0.0,203.0,10.8,882.0,18:46,3.7,0.7,4.4,20.0,124.0,112.0,89.0,55.7,6-4,221.0,L/-,5.0,OTT,LW,9.8,8205714.0
318,Drake Batherson,25.0,C,47.0,17.0,21.0,38.0,-5.0,34.0,14.0,3.0,0.0,2.0,13.0,8.0,0.0,109.0,15.6,842.0,17:55,3.0,0.6,3.6,23.0,51.0,35.0,51.0,40.7,6-3,200.0,R/-,5.0,OTT,RW,6.0,4975000.0
319,Vladimir Tarasenko,32.0,RW,45.0,13.0,20.0,33.0,11.0,12.0,11.0,2.0,0.0,4.0,16.0,4.0,0.0,89.0,14.6,713.0,15:50,2.5,1.0,3.5,19.0,35.0,3.0,2.0,60.0,6-1,228.0,L/-,11.0,OTT,RW,6.0,5000000.0
320,Jakob Chychrun,25.0,D,47.0,8.0,20.0,28.0,-11.0,32.0,5.0,3.0,0.0,0.0,12.0,8.0,0.0,112.0,7.1,1066.0,22:41,2.2,0.8,3.0,81.0,26.0,0.0,0.0,,6-2,220.0,L/-,7.0,OTT,LD/RD,5.5,4600000.0
321,Jake Sanderson,21.0,D,47.0,7.0,17.0,24.0,5.0,19.0,5.0,2.0,0.0,2.0,13.0,4.0,0.0,99.0,7.1,1080.0,22:58,1.7,2.0,3.7,89.0,26.0,0.0,0.0,,6-3,195.0,L/-,1.0,OTT,LD,1.1,925000.0
322,Mathieu Joseph,26.0,RW,37.0,8.0,15.0,23.0,6.0,35.0,8.0,0.0,0.0,2.0,14.0,0.0,1.0,69.0,11.6,607.0,16:25,1.3,0.8,2.1,20.0,35.0,19.0,34.0,35.8,6-1,187.0,L/-,5.0,OTT,"LW, RW",3.5,2950000.0
323,Ridly Greig,21.0,C,37.0,7.0,11.0,18.0,15.0,35.0,4.0,2.0,1.0,0.0,11.0,0.0,0.0,58.0,12.1,534.0,14:25,1.0,1.0,2.0,20.0,59.0,120.0,160.0,42.9,6-1,183.0,L/-,1.0,OTT,"C, LW",1.0,863333.0
324,Artem Zub,28.0,D,39.0,3.0,14.0,17.0,5.0,18.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,45.0,6.7,816.0,20:55,0.9,1.6,2.5,66.0,62.0,0.0,0.0,,6-2,200.0,R/-,3.0,OTT,RD,5.5,4600000.0
325,Thomas Chabot,27.0,D,25.0,2.0,13.0,15.0,1.0,10.0,1.0,1.0,0.0,0.0,9.0,4.0,0.0,64.0,3.1,599.0,23:58,0.9,1.0,1.9,51.0,16.0,0.0,0.0,,6-2,195.0,L/-,7.0,OTT,LD,9.6,8000000.0
326,Dominik Kubalik,28.0,LW,43.0,9.0,3.0,12.0,-20.0,15.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,61.0,14.8,593.0,13:47,0.4,-0.2,0.2,15.0,23.0,14.0,18.0,43.8,6-2,190.0,L/-,4.0,OTT,"LW, RW",3.0,2500000.0
327,Parker Kelly,24.0,F,47.0,6.0,5.0,11.0,-2.0,10.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,51.0,11.8,535.0,11:23,0.2,0.4,0.6,37.0,88.0,5.0,17.0,22.7,6-0,190.0,L/-,3.0,OTT,"LW, C",0.9,762500.0
328,Jacob Bernard-Docker,23.0,D,39.0,4.0,7.0,11.0,6.0,16.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,30.0,13.3,588.0,15:05,0.7,1.3,2.1,80.0,24.0,0.0,0.0,,6-0,190.0,R/-,3.0,OTT,RD,1.0,805000.0
329,Erik Brannstrom,24.0,D,41.0,2.0,9.0,11.0,0.0,26.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,43.0,4.7,637.0,15:33,0.5,1.0,1.4,55.0,11.0,0.0,0.0,,5-10,185.0,L/-,5.0,OTT,"LD/RD, LW",2.4,2000000.0
330,Travis Hamonic,33.0,D,40.0,2.0,3.0,5.0,-3.0,38.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,5.1,590.0,14:44,-0.1,0.7,0.6,69.0,42.0,0.0,0.0,,6-1,200.0,R/-,13.0,OTT,RD,1.3,1100000.0
331,Shane Pinto,23.0,C,6.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,16.0,12.5,98.0,16:23,0.3,0.2,0.5,6.0,9.0,35.0,22.0,61.4,6-3,201.0,R/-,3.0,OTT,C,0.9,775000.0
332,Mark Kastelic,24.0,C,30.0,2.0,1.0,3.0,-4.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,6.7,218.0,7:16,-0.1,0.0,-0.1,13.0,44.0,92.0,67.0,57.9,6-3,210.0,R/-,2.0,OTT,"C, RW",1.0,835000.0
333,Zack MacEwen,27.0,C,22.0,2.0,1.0,3.0,-3.0,46.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,12.5,140.0,6:23,0.1,0.0,0.1,5.0,30.0,6.0,5.0,54.5,6-3,205.0,R/-,5.0,OTT,"RW, C",0.9,775000.0
334,Joonas Korpisalo,29.0,G,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1826.0,55:21,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,6-3,193.0,-/L,8.0,OTT,G,4.8,4000000.0
335,Nikolaj Ehlers,27.0,LW,47.0,16.0,19.0,35.0,19.0,21.0,16.0,0.0,0.0,5.0,16.0,3.0,0.0,142.0,11.3,772.0,16:26,2.8,1.5,4.3,17.0,16.0,3.0,8.0,27.3,6-0,172.0,L/-,8.0,WPG,"RW, LW",7.2,6000000.0
336,Josh Morrissey,28.0,D,47.0,7.0,27.0,34.0,21.0,32.0,6.0,1.0,0.0,1.0,20.0,7.0,0.0,120.0,5.8,1139.0,24:15,2.6,3.8,6.3,69.0,38.0,0.0,0.0,,6-0,195.0,L/-,8.0,WPG,,,
337,Cole Perfetti,22.0,C,47.0,14.0,16.0,30.0,12.0,8.0,9.0,5.0,0.0,2.0,10.0,6.0,0.0,103.0,13.6,677.0,14:25,2.4,1.1,3.5,13.0,9.0,35.0,62.0,36.1,5-11,177.0,L/-,2.0,WPG,"LW, C",1.1,894167.0
338,Kyle Connor,27.0,LW,31.0,18.0,11.0,29.0,-4.0,2.0,15.0,3.0,0.0,5.0,4.0,7.0,0.0,123.0,14.6,625.0,20:10,2.8,0.5,3.3,10.0,4.0,1.0,3.0,25.0,6-1,182.0,L/-,7.0,WPG,LW,8.6,7142857.0
339,Nino Niederreiter,31.0,RW,47.0,12.0,13.0,25.0,12.0,26.0,9.0,3.0,0.0,2.0,12.0,1.0,0.0,107.0,11.2,724.0,15:24,1.6,1.2,2.8,24.0,61.0,16.0,15.0,51.6,6-2,218.0,L/-,12.0,WPG,"LW, RW",4.8,4000000.0
340,Vladislav Namestnikov,31.0,C,44.0,6.0,19.0,25.0,18.0,8.0,3.0,2.0,1.0,0.0,18.0,1.0,0.0,59.0,10.2,689.0,15:39,1.1,1.4,2.5,27.0,38.0,140.0,236.0,37.2,6-0,179.0,L/-,10.0,WPG,"LW, RW, C",2.4,2000000.0
341,Mason Appleton,28.0,C,47.0,9.0,14.0,23.0,10.0,18.0,8.0,0.0,1.0,2.0,13.0,0.0,1.0,67.0,13.4,770.0,16:23,1.0,1.2,2.1,29.0,41.0,4.0,3.0,57.1,6-2,193.0,R/-,5.0,WPG,RW,2.6,2166667.0
342,Adam Lowry,30.0,LW,47.0,8.0,15.0,23.0,10.0,40.0,7.0,0.0,1.0,1.0,13.0,1.0,1.0,68.0,11.8,780.0,16:35,0.9,1.2,2.0,43.0,89.0,417.0,417.0,50.0,6-5,210.0,L/-,9.0,WPG,C,3.9,3250000.0
343,Gabriel Vilardi,24.0,C,27.0,11.0,9.0,20.0,17.0,6.0,9.0,2.0,0.0,3.0,8.0,1.0,0.0,71.0,15.5,459.0,17:01,1.7,1.1,2.8,13.0,6.0,22.0,28.0,44.0,6-3,215.0,R/-,4.0,WPG,"RW, C",4.1,3437500.0
344,Alex Iafallo,30.0,C,47.0,7.0,11.0,18.0,4.0,2.0,5.0,2.0,0.0,1.0,7.0,3.0,1.0,81.0,8.6,777.0,16:31,0.3,1.0,1.2,42.0,18.0,6.0,11.0,35.3,6-0,200.0,L/-,6.0,WPG,LW,4.8,4000000.0
345,Neal Pionk,28.0,D,47.0,4.0,14.0,18.0,10.0,34.0,3.0,1.0,0.0,0.0,11.0,3.0,0.0,89.0,4.5,972.0,20:40,0.9,2.6,3.6,57.0,110.0,0.0,0.0,,6-0,186.0,R/-,6.0,WPG,RD,7.0,5875000.0
346,Brenden Dillon,33.0,D,47.0,6.0,9.0,15.0,16.0,60.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,46.0,13.0,869.0,18:30,1.0,2.9,3.8,66.0,115.0,0.0,0.0,,6-4,220.0,L/-,12.0,WPG,LD,4.7,3900000.0
347,Dylan DeMelo,30.0,D,47.0,1.0,14.0,15.0,28.0,28.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,43.0,2.3,1024.0,21:47,0.3,4.1,4.3,81.0,82.0,0.0,0.0,,6-0,191.0,R/-,8.0,WPG,RD,3.6,3000000.0
348,Dylan Samberg,25.0,D,47.0,1.0,12.0,13.0,14.0,35.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,47.0,2.1,716.0,15:14,0.5,2.4,2.9,69.0,28.0,0.0,0.0,,6-3,190.0,L/-,2.0,WPG,LD,1.7,1400000.0
349,Morgan Barron,25.0,C,47.0,8.0,4.0,12.0,9.0,10.0,8.0,0.0,0.0,1.0,3.0,1.0,0.0,62.0,12.9,520.0,11:04,0.5,0.9,1.4,31.0,43.0,15.0,27.0,35.7,6-4,220.0,L/-,3.0,WPG,"LW, C, RW",1.6,1350000.0
350,Nate Schmidt,32.0,D,41.0,1.0,6.0,7.0,5.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,45.0,2.2,696.0,16:58,-0.1,1.7,1.6,52.0,33.0,0.0,0.0,,6-0,194.0,L/-,10.0,WPG,LD/RD,7.1,5950000.0
351,Axel Jonsson-Fjallby,25.0,LW,26.0,2.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,23.0,8.7,211.0,8:07,0.1,0.4,0.5,7.0,28.0,1.0,1.0,50.0,6-1,189.0,L/-,2.0,WPG,LW,0.9,775000.0
352,Dominic Toninato,29.0,C,15.0,1.0,4.0,5.0,7.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,8.3,153.0,10:11,0.2,0.4,0.6,9.0,23.0,52.0,57.0,47.7,6-2,201.0,L/-,6.0,WPG,"C, LW",0.9,775000.0
353,Rasmus Kupari,23.0,C,21.0,0.0,1.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,196.0,9:19,-0.4,0.1,-0.4,7.0,13.0,64.0,74.0,46.4,6-2,200.0,R/-,3.0,WPG,"C, LW, RW",1.2,1000000.0
354,Laurent Brossoit,30.0,G,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,724.0,60:20,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,6-3,204.0,-/L,9.0,WPG,G,2.1,1750000.0
355,Connor Hellebuyck,30.0,G,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2104.0,60:06,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,6-4,207.0,-/L,8.0,WPG,G,7.4,6166667.0
356,Logan Stanley,25.0,D,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,86.0,12:19,-0.1,0.2,0.1,9.0,7.0,0.0,0.0,,6-7,228.0,L/-,3.0,WPG,LD,1.2,1000000.0
357,Nathan MacKinnon,28.0,C,49.0,31.0,53.0,84.0,17.0,30.0,24.0,7.0,0.0,7.0,28.0,25.0,0.0,224.0,13.8,1126.0,22:59,8.0,1.7,9.7,43.0,33.0,369.0,414.0,47.1,6-0,200.0,R/-,10.0,COL,C,15.1,12600000.0
358,Mikko Rantanen,27.0,RW,49.0,27.0,39.0,66.0,6.0,24.0,17.0,10.0,0.0,5.0,19.0,20.0,0.0,166.0,16.3,1133.0,23:07,5.9,1.3,7.1,31.0,27.0,161.0,149.0,51.9,6-4,215.0,L/-,8.0,COL,"RW, C",11.1,9250000.0
359,Cale Makar,25.0,D,44.0,12.0,46.0,58.0,12.0,12.0,6.0,5.0,1.0,0.0,21.0,22.0,3.0,137.0,8.8,1097.0,24:56,5.4,2.7,8.1,82.0,22.0,0.0,0.0,,5-11,187.0,R/-,4.0,COL,RD,10.8,9000000.0
360,Devon Toews,29.0,D,49.0,8.0,21.0,29.0,15.0,12.0,8.0,0.0,0.0,1.0,14.0,5.0,2.0,88.0,9.1,1181.0,24:06,2.1,3.0,5.2,77.0,40.0,0.0,0.0,,6-1,191.0,L/-,5.0,COL,LD,4.9,4100000.0
361,Jonathan Drouin,28.0,LW,47.0,10.0,18.0,28.0,0.0,18.0,6.0,4.0,0.0,0.0,11.0,7.0,0.0,66.0,15.2,806.0,17:09,1.4,0.7,2.2,18.0,25.0,19.0,18.0,51.4,5-11,198.0,L/-,9.0,COL,"LW, RW",1.0,825000.0
362,Ross Colton,27.0,C,47.0,10.0,16.0,26.0,2.0,45.0,8.0,2.0,0.0,1.0,14.0,2.0,0.0,87.0,11.5,650.0,13:50,1.7,0.7,2.4,26.0,64.0,250.0,228.0,52.3,6-0,194.0,L/-,3.0,COL,"C, LW",4.8,4000000.0
363,Logan O'Connor,27.0,RW,47.0,13.0,11.0,24.0,17.0,30.0,10.0,0.0,3.0,4.0,11.0,0.0,0.0,72.0,18.1,699.0,14:53,1.6,1.3,2.9,34.0,36.0,23.0,28.0,45.1,6-0,175.0,R/-,5.0,COL,"RW, LW",1.3,1050000.0
364,Ryan Johansen,31.0,C,49.0,11.0,7.0,18.0,-6.0,32.0,7.0,4.0,0.0,3.0,4.0,2.0,1.0,62.0,17.7,681.0,13:54,0.9,0.4,1.3,11.0,32.0,363.0,305.0,54.3,6-3,218.0,R/-,12.0,COL,"C, RW",4.8,4000000.0
365,Miles Wood,28.0,LW,44.0,8.0,10.0,18.0,4.0,59.0,7.0,0.0,1.0,1.0,10.0,0.0,0.0,91.0,8.8,588.0,13:21,0.9,0.7,1.6,20.0,49.0,8.0,17.0,32.0,6-2,195.0,L/-,8.0,COL,LW,3.0,2500000.0
