,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
363,Morgan Barron,25.0,C,43.0,8.0,4.0,12.0,9.0,10.0,8.0,0.0,0.0,1.0,3.0,1.0,0.0,60.0,13.3,478.0,11:07,0.6,0.8,1.4,30.0,41.0,15.0,24.0,38.5,6-4,220.0,L/-,3.0,WPG,"LW, C, RW",1.6,1350000.0
364,Dylan Samberg,25.0,D,43.0,0.0,11.0,11.0,15.0,33.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,42.0,0.0,647.0,15:02,0.3,2.3,2.5,67.0,23.0,0.0,0.0,,6-3,190.0,L/-,2.0,WPG,LD,1.7,1400000.0
365,Nate Schmidt,32.0,D,37.0,1.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,42.0,2.4,627.0,16:56,0.0,1.6,1.5,49.0,29.0,0.0,0.0,,6-0,194.0,L/-,10.0,WPG,LD/RD,7.1,5950000.0
366,Axel Jonsson-Fjallby,25.0,LW,24.0,2.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,23.0,8.7,198.0,8:15,0.1,0.4,0.5,7.0,26.0,1.0,1.0,50.0,6-1,189.0,L/-,2.0,WPG,LW,0.9,775000.0
367,Dominic Toninato,29.0,C,11.0,1.0,4.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,11.0,9.1,110.0,10:01,0.3,0.4,0.6,8.0,18.0,41.0,40.0,50.6,6-2,201.0,L/-,6.0,WPG,"C, LW",0.9,775000.0
368,Declan Chisholm,24.0,D,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,23.0,11:33,0.1,0.1,0.2,2.0,0.0,0.0,0.0,,6-1,190.0,L/-,1.0,WPG,LD/RD,0.9,775000.0
369,Rasmus Kupari,23.0,C,17.0,0.0,1.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,156.0,9:12,-0.3,0.0,-0.3,6.0,10.0,52.0,62.0,45.6,6-2,200.0,R/-,3.0,WPG,"C, LW, RW",1.2,1000000.0
370,Laurent Brossoit,30.0,G,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,660.0,59:58,0.0,0.0,2.4,0.0,0.0,0.0,0.0,,6-3,204.0,-/L,9.0,WPG,G,2.1,1750000.0
371,Connor Hellebuyck,30.0,G,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1921.0,60:01,0.0,0.0,7.4,0.0,0.0,0.0,0.0,,6-4,207.0,-/L,8.0,WPG,G,7.4,6166667.0
372,Logan Stanley,25.0,D,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,86.0,12:19,-0.1,0.2,0.1,9.0,7.0,0.0,0.0,,6-7,228.0,L/-,3.0,WPG,LD,1.2,1000000.0
373,Nathan MacKinnon,28.0,C,45.0,23.0,49.0,72.0,11.0,28.0,18.0,5.0,0.0,5.0,25.0,24.0,0.0,203.0,11.3,1041.0,23:09,6.3,1.4,7.8,39.0,31.0,349.0,379.0,47.9,6-0,200.0,R/-,10.0,COL,C,15.1,12600000.0
374,Mikko Rantanen,27.0,RW,45.0,24.0,34.0,58.0,2.0,22.0,15.0,9.0,0.0,5.0,16.0,18.0,0.0,158.0,15.2,1048.0,23:18,5.1,1.1,6.2,26.0,27.0,150.0,139.0,51.9,6-4,215.0,L/-,8.0,COL,"RW, C",11.1,9250000.0
375,Cale Makar,25.0,D,40.0,10.0,42.0,52.0,10.0,12.0,6.0,4.0,0.0,0.0,20.0,19.0,3.0,122.0,8.2,996.0,24:54,4.8,2.5,7.3,71.0,19.0,0.0,0.0,,5-11,187.0,R/-,4.0,COL,RD,10.8,9000000.0
376,Devon Toews,29.0,D,45.0,8.0,19.0,27.0,11.0,10.0,8.0,0.0,0.0,1.0,12.0,5.0,2.0,84.0,9.5,1093.0,24:18,2.0,2.7,4.8,69.0,38.0,0.0,0.0,,6-1,191.0,L/-,5.0,COL,LD,4.9,4100000.0
377,Jonathan Drouin,28.0,LW,43.0,10.0,15.0,25.0,-1.0,14.0,6.0,4.0,0.0,0.0,9.0,6.0,0.0,62.0,16.1,728.0,16:55,1.4,0.7,2.1,16.0,23.0,19.0,16.0,54.3,5-11,198.0,L/-,9.0,COL,"LW, RW",1.0,825000.0
378,Ross Colton,27.0,C,43.0,10.0,10.0,20.0,0.0,43.0,8.0,2.0,0.0,1.0,9.0,1.0,0.0,80.0,12.5,586.0,13:37,1.3,0.6,1.9,25.0,62.0,220.0,205.0,51.8,6-0,194.0,L/-,3.0,COL,"C, LW",4.8,4000000.0
379,Logan O'Connor,27.0,RW,43.0,8.0,11.0,19.0,13.0,28.0,5.0,0.0,3.0,3.0,11.0,0.0,0.0,62.0,12.9,633.0,14:44,0.9,1.1,2.0,29.0,33.0,21.0,23.0,47.7,6-0,175.0,R/-,5.0,COL,"RW, LW",1.3,1050000.0
380,Ryan Johansen,31.0,C,45.0,11.0,7.0,18.0,-4.0,30.0,7.0,4.0,0.0,3.0,4.0,2.0,1.0,60.0,18.3,631.0,14:01,1.1,0.5,1.5,10.0,27.0,335.0,278.0,54.6,6-3,218.0,R/-,12.0,COL,"C, RW",4.8,4000000.0
381,Miles Wood,28.0,LW,40.0,7.0,7.0,14.0,-1.0,57.0,6.0,0.0,1.0,1.0,7.0,0.0,0.0,83.0,8.4,524.0,13:06,0.6,0.5,1.1,18.0,45.0,8.0,15.0,34.8,6-2,195.0,L/-,8.0,COL,LW,3.0,2500000.0
382,Josh Manson,32.0,D,40.0,5.0,8.0,13.0,3.0,48.0,4.0,0.0,1.0,0.0,7.0,0.0,1.0,64.0,7.8,703.0,17:34,0.9,1.5,2.3,57.0,93.0,0.0,1.0,0.0,6-3,218.0,R/-,9.0,COL,RD,5.4,4500000.0
383,Andrew Cogliano,36.0,LW,39.0,4.0,7.0,11.0,7.0,10.0,3.0,0.0,1.0,0.0,5.0,0.0,2.0,29.0,13.8,431.0,11:03,0.3,0.7,0.9,16.0,11.0,33.0,65.0,33.7,5-10,179.0,L/-,16.0,COL,LW,1.0,825000.0
384,Samuel Girard,25.0,D,24.0,1.0,10.0,11.0,-2.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,29.0,3.4,480.0,20:01,0.6,0.7,1.3,46.0,31.0,0.0,0.0,,5-10,170.0,L/-,6.0,COL,LD/RD,6.0,5000000.0
385,Fredrik Olofsson,27.0,LW,43.0,3.0,6.0,9.0,0.0,8.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,35.0,8.6,439.0,10:12,-0.1,0.4,0.4,24.0,26.0,120.0,199.0,37.6,6-2,190.0,L/-,1.0,COL,"C, LW",0.9,775000.0
386,Jack Johnson,37.0,D,45.0,2.0,7.0,9.0,7.0,34.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,47.0,4.3,664.0,14:46,0.2,1.7,1.9,53.0,33.0,0.0,0.0,,6-1,227.0,L/-,17.0,COL,LD,0.9,775000.0
387,Artturi Lehkonen,28.0,LW,12.0,3.0,5.0,8.0,-3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,34.0,8.8,222.0,18:30,0.5,0.1,0.6,4.0,13.0,3.0,7.0,30.0,5-11,179.0,L/-,7.0,COL,,,
388,Sam Malinski,25.0,D,19.0,3.0,5.0,8.0,3.0,6.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,23.0,13.0,272.0,14:19,0.7,0.7,1.4,18.0,11.0,0.0,0.0,,5-11,190.0,R/-,0.0,COL,RD,1.0,850000.0
389,Joel Kiviranta,27.0,F,30.0,2.0,4.0,6.0,-1.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,6.7,314.0,10:27,-0.1,0.3,0.2,17.0,39.0,2.0,3.0,40.0,5-11,185.0,L/-,4.0,COL,"RW, LW",0.9,775000.0
390,Caleb Jones,26.0,D,20.0,0.0,4.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,239.0,11:58,0.1,0.8,0.9,24.0,23.0,0.0,0.0,,6-1,194.0,L/-,5.0,COL,LD/RD,0.9,775000.0
391,Kurtis MacDermid,29.0,D,22.0,2.0,0.0,2.0,2.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,25.0,105.0,4:47,0.3,0.3,0.6,6.0,34.0,2.0,0.0,100.0,6-5,233.0,L/-,6.0,COL,"LD/RD, LW",1.2,987500.0
392,Jason Polin,24.0,F,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.7,38.0,7:33,0.1,0.1,0.2,1.0,10.0,1.0,1.0,50.0,6-0,198.0,R/-,0.0,COL,RW,1.0,870000.0
393,Alexandar Georgiev,27.0,G,37.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2157.0,58:18,0.0,0.0,5.0,0.0,1.0,0.0,0.0,,6-1,178.0,-/R,6.0,COL,G,4.1,3400000.0
394,Justus Annunen,23.0,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.0,60:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,6-4,210.0,-/L,2.0,COL,G,0.9,775000.0
395,Ivan Prosvetov,24.0,G,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,494.0,44:56,0.0,0.0,1.2,0.0,0.0,0.0,0.0,,6-5,175.0,-/L,3.0,COL,G,0.9,775000.0
396,Jason Robertson,24.0,LW,43.0,15.0,30.0,45.0,5.0,12.0,11.0,4.0,0.0,1.0,19.0,11.0,0.0,125.0,12.0,779.0,18:07,3.6,0.9,4.5,17.0,28.0,0.0,0.0,,6-3,200.0,L/-,4.0,DAL,"LW, RW",9.3,7750000.0
397,Roope Hintz,27.0,LW,41.0,18.0,22.0,40.0,12.0,12.0,11.0,5.0,2.0,4.0,14.0,7.0,1.0,93.0,19.4,704.0,17:11,3.6,1.1,4.7,16.0,12.0,167.0,135.0,55.3,6-3,215.0,L/-,5.0,DAL,C,10.1,8450000.0
398,Joe Pavelski,39.0,C,43.0,18.0,21.0,39.0,2.0,10.0,10.0,8.0,0.0,2.0,17.0,4.0,0.0,101.0,17.8,714.0,16:36,3.5,0.7,4.2,35.0,33.0,179.0,169.0,51.4,5-11,200.0,R/-,17.0,DAL,RW,4.2,3500000.0
399,Matt Duchene,33.0,C,42.0,14.0,25.0,39.0,13.0,8.0,11.0,3.0,0.0,6.0,19.0,6.0,0.0,93.0,15.1,720.0,17:09,3.1,1.1,4.3,35.0,15.0,166.0,125.0,57.0,5-11,195.0,L/-,14.0,DAL,"RW, C",3.6,3000000.0
400,Tyler Seguin,32.0,C,43.0,16.0,17.0,33.0,7.0,18.0,16.0,0.0,0.0,1.0,13.0,2.0,2.0,90.0,17.8,727.0,16:54,2.7,0.9,3.6,15.0,28.0,224.0,183.0,55.0,6-1,205.0,R/-,13.0,DAL,"C, RW",11.8,9850000.0
401,Mason Marchment,28.0,F,43.0,14.0,19.0,33.0,16.0,38.0,11.0,3.0,0.0,2.0,18.0,1.0,0.0,82.0,17.1,630.0,14:39,2.8,1.2,4.0,12.0,37.0,3.0,2.0,60.0,6-4,210.0,L/-,4.0,DAL,"LW, RW",5.4,4500000.0
402,Jamie Benn,34.0,LW,43.0,8.0,19.0,27.0,2.0,29.0,6.0,1.0,1.0,0.0,10.0,8.0,1.0,71.0,11.3,645.0,14:59,1.6,0.7,2.3,24.0,39.0,249.0,147.0,62.9,6-2,205.0,L/-,14.0,DAL,"LW, C",11.4,9500000.0
403,Miro Heiskanen,24.0,D,37.0,4.0,23.0,27.0,-2.0,10.0,3.0,1.0,0.0,1.0,14.0,9.0,0.0,78.0,5.1,927.0,25:03,1.8,1.4,3.2,54.0,25.0,0.0,0.0,,6-1,195.0,L/-,5.0,DAL,LD/RD,10.1,8450000.0
404,Wyatt Johnston,20.0,C,43.0,12.0,14.0,26.0,-4.0,22.0,9.0,1.0,2.0,1.0,11.0,3.0,0.0,92.0,13.0,711.0,16:33,1.7,0.5,2.2,19.0,27.0,149.0,161.0,48.1,6-1,185.0,R/-,1.0,DAL,C,1.1,894167.0
405,Thomas Harley,22.0,D,40.0,9.0,12.0,21.0,11.0,8.0,7.0,1.0,1.0,1.0,10.0,2.0,0.0,67.0,13.4,784.0,19:35,1.9,2.1,4.0,72.0,22.0,0.0,0.0,,6-3,205.0,L/-,2.0,DAL,LD,1.0,863333.0
406,Evgenii Dadonov,34.0,RW,41.0,10.0,10.0,20.0,-5.0,6.0,9.0,1.0,0.0,3.0,9.0,1.0,0.0,54.0,18.5,553.0,13:29,1.4,0.3,1.7,18.0,16.0,0.0,3.0,0.0,5-11,189.0,L/-,9.0,DAL,,,
407,Esa Lindell,29.0,D,43.0,3.0,15.0,18.0,14.0,10.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,57.0,5.3,861.0,20:02,0.9,2.4,3.4,80.0,37.0,0.0,0.0,,6-3,220.0,L/-,8.0,DAL,LD,6.9,5800000.0
408,Sam Steel,25.0,C,38.0,5.0,8.0,13.0,4.0,17.0,3.0,0.0,2.0,0.0,7.0,0.0,1.0,44.0,11.4,492.0,12:56,0.4,0.6,1.0,16.0,19.0,40.0,51.0,44.0,5-11,184.0,L/-,5.0,DAL,"C, LW",1.0,850000.0
409,Nils Lundkvist,23.0,D,33.0,1.0,12.0,13.0,6.0,14.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,38.0,2.6,506.0,15:21,0.7,1.3,2.0,21.0,22.0,0.0,0.0,,5-11,190.0,R/-,2.0,DAL,RD,1.1,925000.0
410,Radek Faksa,30.0,C,36.0,3.0,6.0,9.0,2.0,12.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,31.0,9.7,463.0,12:52,-0.1,0.5,0.4,20.0,26.0,153.0,128.0,54.4,6-3,225.0,L/-,8.0,DAL,"C, LW",3.9,3250000.0
411,Jani Hakanpaa,31.0,D,43.0,2.0,6.0,8.0,9.0,31.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,36.0,5.6,817.0,18:59,-0.1,2.0,1.9,76.0,104.0,0.0,0.0,,6-6,225.0,R/-,4.0,DAL,RD,1.8,1500000.0
412,Ryan Suter,39.0,D,43.0,1.0,7.0,8.0,4.0,10.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,57.0,1.8,848.0,19:43,-0.2,1.7,1.5,59.0,28.0,0.0,0.0,,6-1,205.0,L/-,18.0,DAL,LD,4.4,3650000.0
413,Craig Smith,34.0,C,40.0,4.0,3.0,7.0,4.0,23.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,64.0,6.3,408.0,10:12,-0.1,0.5,0.5,17.0,21.0,0.0,0.0,,6-0,204.0,R/-,12.0,DAL,RW,1.2,1000000.0
414,Joel Hanley,32.0,D,20.0,0.0,3.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,266.0,13:19,0.0,0.7,0.7,18.0,19.0,0.0,0.0,,5-11,190.0,L/-,8.0,DAL,LD/RD,0.9,787500.0
415,Ty Dellandrea,23.0,C,19.0,1.0,1.0,2.0,-8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,6.7,228.0,12:01,-0.3,-0.1,-0.4,6.0,27.0,48.0,64.0,42.9,6-1,195.0,R/-,3.0,DAL,RW,1.1,900000.0
416,Jake Oettinger,25.0,G,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1357.0,56:31,0.0,0.0,4.1,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,3.0,DAL,G,4.8,4000000.0
417,Scott Wedgewood,31.0,G,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1167.0,58:22,0.0,0.0,2.9,0.0,0.0,0.0,0.0,,6-2,205.0,-/L,5.0,DAL,G,1.2,1000000.0
418,Filip Forsberg,29.0,C,44.0,22.0,26.0,48.0,7.0,28.0,19.0,3.0,0.0,6.0,13.0,13.0,0.0,171.0,12.9,827.0,18:48,4.6,1.2,5.8,20.0,71.0,9.0,5.0,64.3,6-1,205.0,R/-,11.0,NSH,LW,10.2,8500000.0
419,Ryan O'Reilly,32.0,C,44.0,16.0,22.0,38.0,3.0,8.0,6.0,10.0,0.0,1.0,14.0,8.0,0.0,103.0,15.5,875.0,19:54,2.9,1.1,4.0,31.0,16.0,434.0,398.0,52.2,6-1,207.0,L/-,14.0,NSH,C,5.4,4500000.0
420,Roman Josi,33.0,D,44.0,8.0,29.0,37.0,-1.0,25.0,4.0,4.0,0.0,1.0,16.0,12.0,1.0,147.0,5.4,1080.0,24:33,3.1,2.2,5.2,74.0,28.0,0.0,0.0,,6-1,201.0,L/-,12.0,NSH,LD,10.8,9059000.0
421,Gustav Nyquist,34.0,RW,44.0,11.0,23.0,34.0,4.0,6.0,7.0,3.0,1.0,2.0,13.0,9.0,1.0,88.0,12.5,767.0,17:26,2.3,1.0,3.3,22.0,16.0,10.0,10.0,50.0,5-11,180.0,L/-,11.0,NSH,"LW, RW",3.8,3185000.0
422,Colton Sissons,30.0,C,44.0,12.0,9.0,21.0,-3.0,20.0,6.0,3.0,3.0,2.0,6.0,2.0,1.0,77.0,15.6,747.0,16:58,1.2,0.7,1.9,28.0,71.0,321.0,319.0,50.2,6-1,200.0,R/-,9.0,NSH,"C, RW",3.4,2857143.0
423,Luke Evangelista,21.0,RW,43.0,9.0,12.0,21.0,0.0,14.0,8.0,1.0,0.0,0.0,9.0,3.0,0.0,79.0,11.4,589.0,13:41,1.3,0.6,2.0,17.0,17.0,1.0,3.0,25.0,6-0,183.0,R/-,1.0,NSH,RW,1.0,797500.0
424,Philip Tomasino,22.0,C,36.0,5.0,12.0,17.0,-6.0,25.0,5.0,0.0,0.0,2.0,8.0,4.0,0.0,59.0,8.5,459.0,12:44,0.9,0.3,1.2,16.0,7.0,3.0,15.0,16.7,6-0,179.0,R/-,2.0,NSH,"LW, RW",1.0,863333.0
425,Cole Smith,28.0,F,43.0,5.0,11.0,16.0,3.0,41.0,4.0,0.0,1.0,2.0,9.0,0.0,2.0,63.0,7.9,582.0,13:31,0.5,0.7,1.2,20.0,111.0,5.0,8.0,38.5,6-3,195.0,L/-,3.0,NSH,"RW, LW",0.9,775000.0
426,Alexandre Carrier,27.0,D,40.0,3.0,10.0,13.0,1.0,24.0,2.0,0.0,1.0,2.0,9.0,1.0,0.0,32.0,9.4,731.0,18:17,0.7,1.6,2.2,86.0,38.0,0.0,0.0,,5-11,174.0,R/-,5.0,NSH,RD,3.0,2500000.0
427,Juuso Parssinen,22.0,C,42.0,8.0,4.0,12.0,-5.0,12.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,52.0,15.4,621.0,14:47,0.2,0.5,0.7,15.0,48.0,77.0,125.0,38.1,6-3,212.0,L/-,1.0,NSH,C,1.0,850833.0
428,Michael McCarron,28.0,RW,34.0,6.0,5.0,11.0,0.0,52.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,15.8,412.0,12:08,0.5,0.5,1.0,26.0,60.0,137.0,144.0,48.8,6-6,232.0,R/-,6.0,NSH,"RW, C",0.9,775000.0
429,Kiefer Sherwood,28.0,RW,35.0,5.0,6.0,11.0,5.0,20.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,8.6,426.0,12:10,0.4,0.7,1.0,14.0,100.0,9.0,15.0,37.5,6-0,194.0,R/-,5.0,NSH,"LW, RW",0.9,775000.0
430,Tyson Barrie,32.0,D,30.0,1.0,10.0,11.0,-8.0,12.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,39.0,2.6,544.0,18:08,0.5,0.5,1.0,32.0,6.0,0.0,0.0,,5-11,197.0,R/-,12.0,NSH,RD,5.4,4500000.0
431,Ryan McDonagh,34.0,D,37.0,1.0,10.0,11.0,6.0,12.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,45.0,2.2,798.0,21:34,0.2,2.1,2.3,63.0,17.0,0.0,0.0,,6-1,215.0,L/-,13.0,NSH,LD,8.1,6750000.0
432,Yakov Trenin,27.0,C,41.0,7.0,2.0,9.0,1.0,21.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,63.0,11.1,624.0,15:13,-0.2,0.7,0.6,20.0,95.0,19.0,20.0,48.7,6-2,201.0,L/-,4.0,NSH,"LW, C",2.0,1700000.0
433,Dante Fabbro,25.0,D,35.0,2.0,7.0,9.0,1.0,16.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,5.1,597.0,17:03,0.3,1.3,1.6,58.0,24.0,0.0,0.0,,6-0,189.0,R/-,5.0,NSH,RD,3.0,2500000.0
434,Jeremy Lauzon,26.0,D,44.0,4.0,3.0,7.0,-1.0,56.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,56.0,7.1,782.0,17:46,0.1,1.6,1.7,62.0,174.0,0.0,0.0,,6-1,204.0,L/-,5.0,NSH,LD/RD,2.4,2000000.0
435,Luke Schenn,34.0,D,25.0,0.0,4.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,376.0,15:03,-0.1,0.9,0.8,32.0,72.0,0.0,0.0,,6-2,225.0,R/-,15.0,NSH,RD,3.3,2750000.0
436,Cody Glass,24.0,C,17.0,1.0,1.0,2.0,-10.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,3.4,226.0,13:16,-0.3,-0.1,-0.4,5.0,13.0,59.0,66.0,47.2,6-3,206.0,R/-,4.0,NSH,C,3.0,2500000.0
437,Denis Gurianov,26.0,RW,5.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.3,66.0,13:15,0.1,0.2,0.3,4.0,7.0,0.0,0.0,,6-3,205.0,L/-,6.0,NSH,"RW, LW",1.0,850000.0
438,Kevin Lankinen,28.0,G,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,653.0,50:15,0.0,0.0,1.7,0.0,0.0,0.0,0.0,,6-2,185.0,-/L,3.0,NSH,G,2.4,2000000.0
439,Juuse Saros,28.0,G,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1886.0,55:28,0.0,0.0,5.2,0.0,0.0,0.0,0.0,,5-11,180.0,-/L,8.0,NSH,G,6.0,5000000.0
440,Clayton Keller,25.0,C,42.0,17.0,22.0,39.0,-15.0,24.0,11.0,6.0,0.0,4.0,10.0,12.0,0.0,120.0,14.2,804.0,19:09,3.2,0.5,3.7,16.0,10.0,15.0,19.0,44.1,5-10,178.0,L/-,7.0,ARI,"LW, RW",8.6,7150000.0
441,Matias Maccelli,23.0,LW,42.0,7.0,22.0,29.0,-4.0,4.0,6.0,1.0,0.0,1.0,17.0,4.0,1.0,79.0,8.9,700.0,16:41,1.5,0.7,2.3,18.0,7.0,2.0,4.0,33.3,5-11,176.0,L/-,2.0,ARI,LW,4.1,3425000.0
442,Nick Schmaltz,27.0,C,42.0,13.0,15.0,28.0,-10.0,6.0,6.0,7.0,0.0,3.0,9.0,6.0,0.0,88.0,14.8,820.0,19:32,1.7,0.7,2.4,26.0,1.0,100.0,133.0,42.9,6-0,181.0,R/-,7.0,ARI,"RW, C",7.0,5850000.0
443,Lawson Crouse,26.0,LW,41.0,17.0,10.0,27.0,2.0,23.0,14.0,3.0,0.0,1.0,6.0,3.0,1.0,96.0,17.7,705.0,17:12,2.3,1.0,3.3,28.0,70.0,18.0,38.0,32.1,6-4,215.0,L/-,7.0,ARI,"LW, RW",5.1,4300000.0
444,Nick Bjugstad,31.0,C,42.0,9.0,17.0,26.0,5.0,30.0,6.0,2.0,1.0,1.0,14.0,3.0,0.0,86.0,10.5,746.0,17:46,1.3,1.1,2.5,25.0,54.0,366.0,351.0,51.0,6-6,209.0,R/-,11.0,ARI,"C, RW",2.5,2100000.0
445,Sean Durzi,25.0,D,36.0,7.0,18.0,25.0,10.0,37.0,4.0,3.0,0.0,1.0,11.0,7.0,0.0,69.0,10.1,804.0,22:20,2.1,2.6,4.7,77.0,15.0,0.0,0.0,,6-0,195.0,R/-,2.0,ARI,LD/RD,2.0,1700000.0
446,Alexander Kerfoot,29.0,C,42.0,6.0,19.0,25.0,-2.0,14.0,3.0,2.0,1.0,2.0,12.0,6.0,1.0,59.0,10.2,745.0,17:44,0.9,0.9,1.8,24.0,23.0,186.0,210.0,47.0,5-11,186.0,L/-,6.0,ARI,"LW, C, RW",4.2,3500000.0
447,Logan Cooley,19.0,C,42.0,4.0,17.0,21.0,-12.0,10.0,2.0,2.0,0.0,1.0,9.0,8.0,0.0,66.0,6.1,677.0,16:07,0.5,0.4,1.0,19.0,19.0,137.0,194.0,41.4,5-10,174.0,L/-,0.0,ARI,C,1.1,950000.0
448,Michael Carcone,27.0,F,39.0,14.0,5.0,19.0,4.0,12.0,12.0,1.0,1.0,1.0,4.0,1.0,0.0,58.0,24.1,438.0,11:14,2.0,0.7,2.7,13.0,27.0,0.0,5.0,0.0,5-9,170.0,L/-,2.0,ARI,"LW, RW",0.9,775000.0
449,J.J. Moser,23.0,D,40.0,3.0,14.0,17.0,8.0,8.0,3.0,0.0,0.0,0.0,11.0,1.0,2.0,37.0,8.1,796.0,19:53,0.9,2.4,3.4,64.0,36.0,0.0,0.0,,6-1,173.0,L/-,2.0,ARI,LD/RD,1.1,886667.0
450,Jason Zucker,32.0,LW,32.0,6.0,8.0,14.0,3.0,36.0,3.0,3.0,0.0,0.0,6.0,2.0,0.0,68.0,8.8,464.0,14:29,0.6,0.7,1.4,9.0,38.0,10.0,17.0,37.0,5-11,192.0,L/-,12.0,ARI,"LW, RW",6.3,5300000.0
451,Jack McBain,24.0,C,27.0,6.0,6.0,12.0,1.0,26.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,25.0,24.0,344.0,12:45,0.8,0.5,1.3,15.0,56.0,115.0,146.0,44.1,6-3,201.0,L/-,2.0,ARI,"C, LW",1.9,1599999.0
452,Michael Kesselring,24.0,D,25.0,4.0,7.0,11.0,1.0,16.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,31.0,12.9,349.0,13:58,1.0,0.9,1.9,17.0,33.0,0.0,0.0,,6-4,190.0,R/-,1.0,ARI,RD,1.1,925000.0
453,Travis Boyd,30.0,C,16.0,2.0,6.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,16.7,154.0,9:37,0.5,0.3,0.8,10.0,7.0,23.0,20.0,53.5,6-0,190.0,L/-,6.0,ARI,,,
454,Liam O'Brien,29.0,C,42.0,3.0,4.0,7.0,3.0,98.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,8.1,420.0,10:00,-0.2,0.6,0.4,16.0,100.0,6.0,8.0,42.9,6-1,213.0,L/-,6.0,ARI,LW,0.9,775000.0
